"sequence_name",value
"/repositories/12/archival_objects/52558_children_position",0
"/repositories/12/archival_objects/52559_children_position",2
"/repositories/12/archival_objects/52560_children_position",0
"/repositories/12/archival_objects/52561_children_position",0
"/repositories/12/archival_objects/52562_children_position",0
"/repositories/12/archival_objects/52563_children_position",0
"/repositories/12/archival_objects/52564_children_position",0
"/repositories/12/archival_objects/52565_children_position",0
"/repositories/12/archival_objects/52566_children_position",0
"/repositories/12/archival_objects/52567_children_position",0
"/repositories/12/archival_objects/52568_children_position",0
"/repositories/12/archival_objects/52569_children_position",0
"/repositories/12/archival_objects/52570_children_position",0
"/repositories/12/archival_objects/52571_children_position",1
"/repositories/12/archival_objects/52572_children_position",0
"/repositories/12/archival_objects/52573_children_position",0
"/repositories/12/archival_objects/52574_children_position",0
"/repositories/12/archival_objects/52575_children_position",0
"/repositories/12/archival_objects/52576_children_position",0
"/repositories/12/archival_objects/52577_children_position",3
"/repositories/12/archival_objects/52578_children_position",0
"/repositories/12/archival_objects/52579_children_position",0
"/repositories/12/archival_objects/52580_children_position",0
"/repositories/12/archival_objects/52581_children_position",0
"/repositories/12/archival_objects/52582_children_position",0
"/repositories/12/archival_objects/52583_children_position",0
"/repositories/12/archival_objects/52584_children_position",1
"/repositories/12/archival_objects/52585_children_position",0
"/repositories/12/archival_objects/52586_children_position",0
"/repositories/12/archival_objects/52587_children_position",0
"/repositories/12/archival_objects/52588_children_position",0
"/repositories/12/archival_objects/52589_children_position",0
"/repositories/12/archival_objects/52590_children_position",0
"/repositories/12/archival_objects/52591_children_position",1
"/repositories/12/archival_objects/52592_children_position",0
"/repositories/12/archival_objects/52593_children_position",0
"/repositories/12/archival_objects/52594_children_position",0
"/repositories/12/archival_objects/52595_children_position",0
"/repositories/12/archival_objects/52596_children_position",0
"/repositories/12/archival_objects/52597_children_position",0
"/repositories/12/archival_objects/52598_children_position",0
"/repositories/12/archival_objects/52599_children_position",0
"/repositories/12/archival_objects/52600_children_position",0
"/repositories/12/archival_objects/52601_children_position",0
"/repositories/12/archival_objects/52602_children_position",2
"/repositories/12/archival_objects/52603_children_position",0
"/repositories/12/archival_objects/52604_children_position",0
"/repositories/12/archival_objects/52605_children_position",0
"/repositories/12/archival_objects/52606_children_position",0
"/repositories/12/archival_objects/52607_children_position",0
"/repositories/12/archival_objects/52608_children_position",0
"/repositories/12/archival_objects/52609_children_position",1
"/repositories/12/archival_objects/52610_children_position",0
"/repositories/12/archival_objects/52611_children_position",0
"/repositories/12/archival_objects/52612_children_position",0
"/repositories/12/archival_objects/52613_children_position",0
"/repositories/12/archival_objects/52614_children_position",0
"/repositories/12/archival_objects/52615_children_position",0
"/repositories/12/archival_objects/52616_children_position",0
"/repositories/12/archival_objects/52617_children_position",0
"/repositories/12/archival_objects/52618_children_position",0
"/repositories/12/archival_objects/52619_children_position",0
"/repositories/12/archival_objects/52620_children_position",0
"/repositories/12/archival_objects/52621_children_position",0
"/repositories/12/archival_objects/52622_children_position",0
"/repositories/12/archival_objects/52623_children_position",0
"/repositories/12/archival_objects/52624_children_position",0
"/repositories/12/archival_objects/52625_children_position",0
"/repositories/12/archival_objects/52626_children_position",0
"/repositories/12/archival_objects/52627_children_position",0
"/repositories/12/archival_objects/52628_children_position",0
"/repositories/12/archival_objects/52629_children_position",0
"/repositories/12/archival_objects/52630_children_position",0
"/repositories/12/archival_objects/52631_children_position",0
"/repositories/12/archival_objects/52632_children_position",1
"/repositories/12/archival_objects/52817_children_position",3
"/repositories/12/resources/258_children_position",12
"/repositories/13/archival_objects/53146_children_position",148
"/repositories/13/archival_objects/53147_children_position",95
"/repositories/13/archival_objects/53148_children_position",31
"/repositories/13/archival_objects/53149_children_position",34
"/repositories/13/archival_objects/53150_children_position",44
"/repositories/13/archival_objects/53151_children_position",335
"/repositories/13/archival_objects/53152_children_position",18
"/repositories/13/archival_objects/53153_children_position",1
"/repositories/13/archival_objects/53154_children_position",7
"/repositories/13/archival_objects/53155_children_position",2
"/repositories/13/archival_objects/53156_children_position",1
"/repositories/13/resources/259_children_position",6
"/repositories/14/archival_objects/22286_children_position",0
"/repositories/14/archival_objects/22318_children_position",1
"/repositories/14/archival_objects/22319_children_position",2
"/repositories/14/archival_objects/22320_children_position",1
"/repositories/14/archival_objects/22323_children_position",3
"/repositories/14/archival_objects/22328_children_position",1
"/repositories/14/archival_objects/28277_children_position",0
"/repositories/14/archival_objects/28278_children_position",0
"/repositories/14/digital_objects/199_children_position",0
"/repositories/14/digital_objects/253_children_position",0
"/repositories/14/digital_object_components/20_children_position",0
"/repositories/14/resources/143_children_position",0
"/repositories/14/resources/145_children_position",30
"/repositories/14/resources/153_children_position",0
"/repositories/2/archival_objects/10023_children_position",0
"/repositories/2/archival_objects/10033_children_position",2
"/repositories/2/archival_objects/10035_children_position",16
"/repositories/2/archival_objects/10036_children_position",10
"/repositories/2/archival_objects/10037_children_position",2
"/repositories/2/archival_objects/10043_children_position",6
"/repositories/2/archival_objects/10045_children_position",6
"/repositories/2/archival_objects/10046_children_position",4
"/repositories/2/archival_objects/10056_children_position",1
"/repositories/2/archival_objects/10058_children_position",4
"/repositories/2/archival_objects/10059_children_position",0
"/repositories/2/archival_objects/10071_children_position",2
"/repositories/2/archival_objects/10073_children_position",4
"/repositories/2/archival_objects/10074_children_position",0
"/repositories/2/archival_objects/10080_children_position",33
"/repositories/2/archival_objects/10081_children_position",20
